"","from","to","r","p","linecolor","linesize"
"663","vOTU_607_Madsviridae","zOTU_62_Unclassified._Ruminococcus2",1,1.0635035875251e-62,"positive",1
"664","vOTU_6159_Unknown","zOTU_62_Unclassified._Ruminococcus2",1,1.0635035875251e-62,"positive",1
"665","vOTU_9282_Alpaviridae","zOTU_62_Unclassified._Ruminococcus2",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"666","vOTU_867_Unknown","zOTU_283_Stomatobaculum_longum",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"667","vOTU_1093_Lauraviridae","zOTU_53_Blautia_faecis",0.6917858010321,0.0266714030321509,"positive",0.6917858010321
"668","vOTU_16507_Jeppeviridae","zOTU_53_Blautia_faecis",0.685429288288882,0.0286930213708209,"positive",0.685429288288882
"669","vOTU_1789_Unknown","zOTU_53_Blautia_faecis",0.685429288288882,0.0286930213708209,"positive",0.685429288288882
"670","vOTU_967_Unknown","zOTU_53_Blautia_faecis",0.683349073208448,0.0293766834796137,"positive",0.683349073208448
"671","vOTU_2378_Nikolajviridae","zOTU_394_Unclassified_Ruminococcaceae",1,1.0635035875251e-62,"positive",1
"672","vOTU_361_Unknown","zOTU_394_Unclassified_Ruminococcaceae",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"673","vOTU_10025_Unknown","zOTU_181_lactobacilli_intestinalis",0.85666839728859,0.00154747245550379,"positive",0.85666839728859
"674","vOTU_1003_Nadiaviridae","zOTU_181_lactobacilli_intestinalis",0.645686021832455,0.0437426245201409,"positive",0.645686021832455
"675","vOTU_1025_Unknown","zOTU_181_lactobacilli_intestinalis",0.775378695356096,0.00840727627979756,"positive",0.775378695356096
"676","vOTU_1030_Unknown","zOTU_181_lactobacilli_intestinalis",0.775378695356096,0.00840727627979756,"positive",0.775378695356096
"677","vOTU_10472_Unknown","zOTU_181_lactobacilli_intestinalis",0.721649083224509,0.0184677502229134,"positive",0.721649083224509
"678","vOTU_1081_Hannahviridae","zOTU_181_lactobacilli_intestinalis",0.644064561465144,0.0444495878759372,"positive",0.644064561465144
"679","vOTU_1093_Lauraviridae","zOTU_181_lactobacilli_intestinalis",-0.671007042296473,0.0336625069200214,"negative",0.671007042296473
"680","vOTU_1103_Unknown","zOTU_181_lactobacilli_intestinalis",-0.762872587366481,0.0102722494807348,"negative",0.762872587366481
"681","vOTU_1106_Unknown","zOTU_181_lactobacilli_intestinalis",-0.762872587366481,0.0102722494807348,"negative",0.762872587366481
"682","vOTU_11729_Unknown","zOTU_181_lactobacilli_intestinalis",0.712903225806452,0.0206575962719393,"positive",0.712903225806452
"683","vOTU_11789_Unknown","zOTU_181_lactobacilli_intestinalis",0.712903225806452,0.0206575962719393,"positive",0.712903225806452
"684","vOTU_11790_Unknown","zOTU_181_lactobacilli_intestinalis",0.815371597406241,0.00404167320811235,"positive",0.815371597406241
"685","vOTU_1182_Unknown","zOTU_181_lactobacilli_intestinalis",-0.78788480334571,0.0067954323151991,"negative",0.78788480334571
"686","vOTU_11977_Almaviridae","zOTU_181_lactobacilli_intestinalis",0.751612903225807,0.0121848637938473,"positive",0.751612903225807
"687","vOTU_12320_Unknown","zOTU_181_lactobacilli_intestinalis",0.762872587366481,0.0102722494807348,"positive",0.762872587366481
"688","vOTU_12647_Unknown","zOTU_181_lactobacilli_intestinalis",0.731607317392445,0.0161765277312125,"positive",0.731607317392445
"689","vOTU_1268_Unknown","zOTU_181_lactobacilli_intestinalis",0.712848155408023,0.020671926520082,"positive",0.712848155408023
"690","vOTU_12870_Livviridae","zOTU_181_lactobacilli_intestinalis",-0.919198937236662,0.000169005863638679,"negative",0.919198937236662
"691","vOTU_12881_Unknown","zOTU_181_lactobacilli_intestinalis",0.762872587366481,0.0102722494807348,"positive",0.762872587366481
"692","vOTU_12893_Unknown","zOTU_181_lactobacilli_intestinalis",0.762872587366481,0.0102722494807348,"positive",0.762872587366481
"693","vOTU_12903_Unknown","zOTU_181_lactobacilli_intestinalis",0.762872587366481,0.0102722494807348,"positive",0.762872587366481
"694","vOTU_1309_Lauraviridae","zOTU_181_lactobacilli_intestinalis",-0.671007042296473,0.0336625069200214,"negative",0.671007042296473
"695","vOTU_13268_Unknown","zOTU_181_lactobacilli_intestinalis",0.762872587366481,0.0102722494807348,"positive",0.762872587366481
"696","vOTU_13272_Unknown","zOTU_181_lactobacilli_intestinalis",0.762872587366481,0.0102722494807348,"positive",0.762872587366481
"697","vOTU_1360_Unknown","zOTU_181_lactobacilli_intestinalis",0.650317615459951,0.0417648333287051,"positive",0.650317615459951
"698","vOTU_141907_Unknown","zOTU_181_lactobacilli_intestinalis",0.7,0.02420634375,"positive",0.7
"699","vOTU_14909_Unknown","zOTU_181_lactobacilli_intestinalis",0.833796682456338,0.00271758087800021,"positive",0.833796682456338
"700","vOTU_15717_Morganviridae","zOTU_181_lactobacilli_intestinalis",0.671007042296473,0.0336625069200214,"positive",0.671007042296473
"701","vOTU_16507_Jeppeviridae","zOTU_181_lactobacilli_intestinalis",-0.777739062141338,0.00808430536410257,"negative",0.777739062141338
"702","vOTU_16850_Unknown","zOTU_181_lactobacilli_intestinalis",0.7,0.02420634375,"positive",0.7
"703","vOTU_1789_Unknown","zOTU_181_lactobacilli_intestinalis",-0.871820400303597,0.00100887697232799,"negative",0.871820400303597
"704","vOTU_1915_Unknown","zOTU_181_lactobacilli_intestinalis",0.775378695356096,0.00840727627979756,"positive",0.775378695356096
"705","vOTU_21705_Unknown","zOTU_181_lactobacilli_intestinalis",0.700342047418409,0.0241072301876491,"positive",0.700342047418409
"706","vOTU_2335_Unknown","zOTU_181_lactobacilli_intestinalis",-0.731607317392445,0.0161765277312125,"negative",0.731607317392445
"707","vOTU_23490_Unknown","zOTU_181_lactobacilli_intestinalis",0.712903225806452,0.0206575962719393,"positive",0.712903225806452
"708","vOTU_23699_Unknown","zOTU_181_lactobacilli_intestinalis",0.847137429375639,0.00197792351387704,"positive",0.847137429375639
"709","vOTU_25678_Unknown","zOTU_181_lactobacilli_intestinalis",0.7089885729925,0.0216934488178492,"positive",0.7089885729925
"710","vOTU_2983_Unknown","zOTU_181_lactobacilli_intestinalis",-0.731607317392445,0.0161765277312125,"negative",0.731607317392445
"711","vOTU_31352_Unknown","zOTU_181_lactobacilli_intestinalis",0.825403127314553,0.00327420748561809,"positive",0.825403127314553
"712","vOTU_3456_Unknown","zOTU_181_lactobacilli_intestinalis",-0.762872587366481,0.0102722494807348,"negative",0.762872587366481
"713","vOTU_3596_Unknown","zOTU_181_lactobacilli_intestinalis",-0.762872587366481,0.0102722494807348,"negative",0.762872587366481
"714","vOTU_36357_Unknown","zOTU_181_lactobacilli_intestinalis",0.713729960182625,0.0204432899084557,"positive",0.713729960182625
"715","vOTU_3891_Unknown","zOTU_181_lactobacilli_intestinalis",-0.762872587366481,0.0102722494807348,"negative",0.762872587366481
"716","vOTU_4701_Unknown","zOTU_181_lactobacilli_intestinalis",-0.725354263397638,0.0175905865079138,"negative",0.725354263397638
"717","vOTU_57949_Unknown","zOTU_181_lactobacilli_intestinalis",-0.650317615459951,0.0417648333287051,"negative",0.650317615459951
"718","vOTU_5850_Unknown","zOTU_181_lactobacilli_intestinalis",-0.731607317392445,0.0161765277312125,"negative",0.731607317392445
"719","vOTU_967_Unknown","zOTU_181_lactobacilli_intestinalis",-0.869174505278204,0.00109115106307417,"negative",0.869174505278204
"720","vOTU_9734_Unknown","zOTU_181_lactobacilli_intestinalis",0.674193548387097,0.0325178408460089,"positive",0.674193548387097
