vOTU	CMS1	CMS10	CMS11	CMS12	CMS13	CMS14	CMS15	CMS16	CMS17	CMS18	CMS19	CMS2	CMS20	CMS21	CMS22	CMS23	CMS24	CMS25	CMS26	CMS27	CMS28	CMS29	CMS3	CMS30	CMS31	CMS32	CMS33	CMS34	CMS35	CMS36	CMS37	CMS38	CMS39	CMS4	CMS40	CMS41	CMS44	CMS45	CMS47	CMS48	CMS5	CMS6	CMS7	CMS8	CMS9	PRE129	PRE174	PRE177	PRE180	PRE181	PRE182	PRE183	PRE185	PRE186	PRE187	PRE189	PRE190	PRE191	PRE192	PRE193	PRE194	PRE195	PRE196	PRE197	PRE198	PRE199	PRE200	PRE203	PRE204	PRE205	PRE207	PRE208	PRE210	PRE211	PRE212	PRE214	PRE237	PRE238	PRE239	PRE327	PRE328	PRE329	PRE330	PRE331
vOTU_57168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.592539	0	9.359154781	5.030888285	21.36118243	6.132349916	25.63130835	20.87894581	14.07449955	6.223209107	11.95999952	15.28115283	0	0	3.687705251	0	0	0	0	0	0	0	0	0	0	258.1711233	44.38227361	0	0	42.92116311	0	0	0	0	4.549466713	0	9.74588679	0	0	8.162935314	0	4.753935908	0	51.34712527	4.850620512	0	0	18.14032738	0	0	5.603216429	5.504080784	0	11.39912121	20.97373118	40.64306952	192.5086346	280.097026	0	4.351069156	4.03906359	0	0
vOTU_57191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.94727508	0	7.700901594	0	0	4.514240159	0	0	4.872943395	0	0	0	7.848537215	0	0	9.335840959	0	0	0	0	0	0	0	0	14.49094263	0	0	0	0	0	0	0	0	0	0
vOTU_57218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.059272951	0.796694858	0	0.668868166	0	2.442582093	3.067812872	3.561805595	2.695496657	1.508787641	0.889504782	86.15799651	1.528931584	0	1.277896133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57234	79.25037636	96.68270295	1.185851735	25.50190079	0	0	0	217.818969	0	0	0	0	0	0	0	0	58.60592025	0	54.0372869	0	0	0	57.29480051	0	0	0	0	6.411250072	0	0	0	0	0	0	0	0	215.1137839	0	0	0	14.04823645	61.15480166	61.58708594	47.99071867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.058044325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57243	0	1.374635587	0	0.62199758	0	0	0	0	0	24.09099116	0	0	0	0	0	0	0	0	0	0	0	3.186779431	0	1.337736333	2.01343029	23.81517541	3.067812872	13.53486126	7.412615806	8.54979663	3.558019126	10.76974956	3.057863168	0.995571837	0	0	0	0	0	0	0	0	0	0	0	166.0823666	163.8057296	133.2179463	0	0	7.808016561	0	7.05307532	0	0	0	0	0	0	0	0	0	0	0	23.35207013	0	0	0	18.15001772	0	0	0	0	0	0	15.73870132	29.04627183	90.95541659	56.0493301	8.966865502	0	0	0	0
vOTU_57269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.686019535	0.398560335	0	0	0	6.72069087	0	4.989193001	0	13.58634643	0	85.00676727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57303	0	0	0.59324277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.992801675	0	4.684579611	2.014506415	25.04984779	3.836815671	14.967579	15.50738964	15.09594048	3.559920793	14.36734095	6.883869409	0	1.278579135	0	0	0	0	0	0	0	0	0	0	199.4053598	277.3578576	44.42971591	4.621220243	4.978954095	27.34266409	0	7.056845002	0	0	0	0	4.878152314	0	0	0	0	4.759017614	0	84.11238431	19.42322228	0	0	12.10647895	7.777399913	0	0	11.01992871	0	0	15.74711324	65.87340493	101.7103863	336.4757219	0	0	0	0	0
vOTU_57338	0	1.834807714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.909968564	0	1.51666786	0	0.797546938	0	2.678334134	3.023375537	11.61467378	4.606640933	11.40996804	17.53946701	13.09014475	1.780912247	6.588552675	5.739625519	0.996636619	0	0	0	0	0	0	0	0	0	0	0	0	107.2182958	0	4.623691483	0	27.35728583	0	0	0	0	0	0	0	0	0	0	0	4.761562543	0	28.05245473	4.858402257	0	0	0	7.78155895	0	0	0	0	22.83481715	15.75553416	62.03165304	91.05269511	224.4371036	0	0	0	0	0
vOTU_57375	0	2.753684129	0.593877594	0	0	0	0	0	0	0	0	1.263815092	0	0	0	0	0	0	0	0	0	1.196960493	0	2.009825373	0	12.23251385	3.07273713	8.56205467	4.724690769	5.541101319	1.781865116	3.595678827	1.91423216	0.997169865	0	0	0	0	0	0	0	0	0	0	0	0	151.447994	0	0	0	11.73082424	0	14.12879294	0	4.523901454	0	0	9.766744761	0	0	0	0	0	0	23.38955339	9.722003446	0	0	0	0	0	0	5.515860519	0	0	5.254654696	21.33478971	53.58906614	336.8357815	0	4.360381235	0	8.721552026	0
vOTU_57468	0	0	0	0.623663348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.396485442	0	1.341318915	3.028233666	4.285966223	5.383050331	12.1425711	7.432467482	16.64111146	2.675660875	4.799374203	4.599078616	0	0	0	0	0	0	0	0	0	0	0	0	0	151.6102308	0	0	0	19.57231789	0	28.28785645	0	0	0	0	19.55441452	0	0	0	0	0	0	18.73168732	4.866209009	0	0	12.13241678	0	0	0	5.521769314	0	0	10.52056736	19.4160403	128.7515346	224.7977417	0	0	0	0	0
vOTU_57499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799256578	0	2.684075471	7.069665199	11.63957126	2.308257917	9.290471701	8.112491545	10.09092699	1.784729851	6.002432769	4.985005229	0	0	0	0	0	0	0	0	0	0	0	0	0	151.6914795	0	0	0	3.916561362	0	0	0	0	0	0	14.67367038	0	0	0	0	0	0	14.05629431	4.868816838	0	0	12.13891861	0	0	2.812117999	11.04945692	0	0	15.78930808	19.42644547	144.9230999	196.8034356	0	0	0	0	0
vOTU_57549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.16754095	10.40148394	0	17.46520998	9.099322299	15.33165799	17.71563184	12.16211387	19.62622351	22.22385915	6.253256791	16.82484481	27.25501002	0	0	0	0	0	0	0	0	2.193473879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57587	50.64850428	1.380535311	0	56.2200388	0	0	0	0	0	0	0	0	0	0	0	21.09168935	0	0	16.44521412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.411021389	0	0	0	0	8.465117586	0	61.8514082	44.12372792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57646	0	0.460425446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.920902424	0	0	0	1.200815438	0	6.048894722	0	11.65831453	3.85329153	7.873827248	10.83407352	5.558947056	1.787603812	6.613308374	6.145270908	1.000381362	0	0	0	0	0	0	0	0	0	0	0	133.5077575	196.2503428	0	0	0	7.845736447	0	7.087148147	0	4.538471185	0	0	9.798199655	0	0	0	0	0	0	28.15785848	9.753314246	0	0	18.23769897	7.810797229	0	0	0	0	11.46030812	5.271577899	15.56618239	69.89015245	84.48014971	0	0	0	0	0
vOTU_57669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.81347514	44.05354595	0	6.724603692	11.13333956	6.753175412	23.1321658	37.241719	6.77493252	7.078823216	25.039894	17.44444935	20.36714233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57701	13.45901979	90.80129148	0	23.14994111	0	0	0	73.03548449	0	0	0	0	0	0	0	63.37706976	0	0	17.29531062	0	0.40832665	0	45.7092948	0.672821713	0	4.914039418	12.34378441	10.03200441	1.3557146	1.011803856	0	2.407423868	6.536367374	0	0	0	108.1926393	0	0	0	9.891890943	0	43.28091591	21.07754718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.0066976	0	0	99.95367007	0	0	0	0	0	0	163.2490118	0	0	0	4.881898023	0	91.08919664	0	0	0	146.6230165	0	113.0289632	0	10.55448643	0	0	0	0	0	0	0	0
vOTU_57782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.462806778	0	0	0	3.608256711	0	8.078201338	7.092470571	30.11467342	11.57851955	24.37653791	23.73776088	18.72843497	1.790487044	8.430513637	4.616386977	3.005984642	0	0	0	0	0	0	0	0	0.849101671	0	0	66.86154628	266.3164121	89.38494458	4.64855004	5.008399523	15.71678172	0	0	0	0	0	0	0	0	0	0	0	0	0	56.40654876	9.769045398	0	0	12.17807641	7.823395289	0	5.642378694	11.08510033	7.296111705	0	36.96056311	46.77386741	253.08733	479.4929788	0	4.381479854	0	0	0
vOTU_57834	0	0.922832282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.463593657	0	0	0	2.005665376	0	10.10318349	5.068775556	24.59663087	4.633899163	20.80293729	13.57173142	21.27074044	0.895725095	8.43504861	5.7735878	0	0	0	0	0	0	0	0	0	0	0	0	66.89751269	444.0994499	44.71651343	0	0	23.58785422	0	7.102397525	0	0	0	0	0	0	0	0	0	4.789737469	0	84.65533677	9.774300398	0	0	12.18462728	15.65520736	0	5.645413863	16.6365949	0	11.48496721	21.1316829	38.99919015	258.611205	169.3238504	0	0	0	8.768467313	0
vOTU_57878	0	1.846657925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.605395881	0	2.021724232	4.05720291	5.537220548	3.863660991	9.330473732	12.90008411	4.560468993	3.584828743	3.616966484	5.006469192	0	1.28752506	0	0	0	0	0	0	0	0	0	0	33.4667589	133.301541	0	0	0	27.53397444	0	0	0	0	0	0	14.73685088	0	0	0	0	9.584630738	0	28.23363313	9.779561055	0	0	0	0	0	0	0	0	0	5.285764061	29.26513502	53.90633187	197.6508131	0	0	0	0	0
vOTU_57942	155.7147453	1386.948056	981.9772419	252.1985706	871.8500032	108.9377172	2128.698951	366.1611979	831.6636343	121.4933606	917.0153964	146.3567331	205.4676168	780.7085653	1663.903229	593.1128505	147.7778593	796.0159429	132.1287893	118.4283888	382.8139349	196.0693517	229.1621703	157.1897852	128.9550029	307.3389447	145.4301981	178.9070386	260.3187515	234.8636071	159.6967809	299.9282411	298.0131496	972.0214131	1.288912479	0	54.24205326	36.67930733	38.52642937	0	157.2796955	74.89956928	189.7577538	128.8512339	105.7744736	0	0	0	9.317136933	5.019193487	11.81299057	10.36191716	78.25265462	0	9.111176528	13.77341242	0	108.1866948	16.29537396	0	41.1885179	18.48099343	33.58235651	3.473728298	193.1377249	78.320795	0	12.45471652	30.51080566	7.840256054	0	8.481808489	61.09944849	10.96775413	0	37.0402195	357.4193828	366.95806	141.3312849	0	13.1727681	0	13.17396072	4.556027914
vOTU_57943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.3520935	3.214251667	0	2.023902814	18.27708703	8.006826216	32.48972511	5.029515142	15.63271876	8.623501773	7.17738341	6.034773463	40.86596876	0	0	0	0	0	77.05285873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_57949	2.076196604	2.310809823	0	0	3.96295456	16.7596488	0	195.2859722	72.31857689	0	0	2.545334489	0	0	0	0	266.0001467	0	0.825804933	0	0.409426668	0	0	1.349268543	2.030787448	9.854555342	6.188519069	5.748017305	6.117150818	2.536324051	5.383037558	4.224341424	0.771056014	0	14768.35919	6814.034866	0	0	0	78.04503386	0	6.608785525	0	8.862783281	12.08851127	0	0	0	4.658568467	53409.2379	59.06495286	0	85.36653232	31.27357618	4.555588264	30563.20217	1257.548354	6909.195736	32.59074793	347.9815096	90.61473937	0	1213.762314	53901.842	61.23879082	332.8633787	84.99006119	0	207.4734785	2885.214228	96.92276123	0	10392.46074	0	12090.21136	121.7035783	0	0	0	108.5299928	210.7642895	28.53241526	17.56528097	259.6935911
vOTU_57956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.95239645	0	0	9.111176528	0	0	0	16.29537396	0	0	7.920425756	0	0	0	0	0	12.45471652	0	0	0	14.13634748	0	18.27959021	0	0	0	0	0	0	0	0	0	0
vOTU_57958	0	0.462161965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.214251667	0	1.349268543	3.046181172	10.47046505	3.094259535	23.71057139	17.67176903	9.638031394	1.794345853	7.241728155	7.710560144	0	1.288912479	0	0	0	0	0	0	0	0	0	0	0	196.9905111	89.57758455	0	0	23.62598114	0	0	0	0	0	0	9.835154072	0	0	0	0	0	0	32.97473352	4.895049687	0	0	0	7.840256054	0	0	5.554495317	3.655918042	0	15.87437978	25.39044796	64.75730471	254.3963129	0	0	0	0	0
vOTU_57964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18095858	0	0	9.111176528	0	0	0	0	0	0	5.280283838	4.797479502	0	9.421352433	0	0	4.151572173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_58083	0	0	0	0	0	0	0	24.45026743	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804863882	0	6.081538514	10.17037643	18.50720593	6.198538258	16.55230456	10.89254127	14.22640996	9.884879904	18.13363121	12.35686962	0	0	3.72750779	0	0	0	0	0	0	0	0	0	637.5842001	324.6058496	89.72261032	0	10.05463908	35.49634728	0	0	0	0	0	0	4.925538575	0	0	16.50208078	0	4.805246603	0	70.77454176	4.902974754	0	0	0	7.852949399	0	0	11.12697605	3.661836959	0	10.60005356	62.60075077	189.1812608	283.1201995	0	0	0	0	0
vOTU_58157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.91621878	15.71180394	0	8.793936087	5.090682744	4.940587443	5.42958129	7.204430118	8.859752382	12.20724133	6.297174856	7.26128982	6.18511059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_58166	15.61353686	156.6327071	1.798958223	13.21013986	7.947318923	0	0	48.95337174	0	0	0	24.24599553	0	0	0	0	29.63540862	0	4.968213795	58.22496926	0	0	445.5757045	0	0	0.61757343	0	0	0	0	0	0	0	1.006866817	0	0	0	0	0	0	8.52457006	38.65538517	17.91783429	24.60938901	18.18174791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_58183	1.040902457	0	0	0	3.973659461	0	0	0	0	0	0	0	0	0	0	42.4796423	0	0	0	0.766118017	0	62.44434898	0	87.93936087	100.7955183	561.9918217	152.8039306	690.1844053	560.8904777	437.4261477	73.76690545	287.4260554	117.9036706	0	14.21633559	52.24149491	435.1085936	91.94596758	0	78.25585243	0	0	0	5.468753113	6.060582637	67.18664294	5345.854412	314.3684437	18.68460956	25.16375773	438.261312	0	92.73022203	0	0	0	0	98.61721209	32.67878344	0	49.55973369	10.58909433	57.72526389	0	1261.148039	103.0737205	0	0	134.6101801	39.30717244	0	2.834906637	89.11198971	21.99476138	11.5346051	238.758905	1885.926882	2537.767985	5753.550034	36.27438621	35.22226917	0	26.41909357	0
vOTU_58224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.941427684	0	0	0	1.612338134	0	3.384111371	2.037373786	8.032794301	8.53681117	20.90414077	12.95586825	12.21383984	2.700248029	5.448911131	5.028118788	0	0	0	0	0	0	0	0	0	0	0	0	33.61148002	242.2553926	89.86810645	0	0	15.8017373	0	0	0	0	0	0	4.933525934	0	0	0	0	0	0	89.79312762	0	0	0	6.121951924	0	0	0	16.71752969	0	0	15.92586426	48.98614492	184.0740971	113.4317253	0	0	0	4.405562361	0
vOTU_58233	0	3.245626078	0.599976878	0	0	0	0	0	0	0	0	2.553589628	0	0	0	0	0	0	0	0	0	1.612338134	0	2.030466823	0	9.886516062	4.656442456	8.649989286	6.136990226	10.68710986	0.900082676	4.238041991	4.64134042	0	0	0	0	0	0	0	0	0	0	0	0	0	127.5028382	0	0	0	19.75217162	0	0	0	0	0	0	9.867051869	0	0	0	0	0	0	28.35572451	4.910925524	0	0	0	0	0	0	0	0	0	5.30862142	11.75667478	43.31155227	113.4317253	0	4.405163529	0	0	0
vOTU_58283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.209907604	0	4.740318254	12.23085399	27.20262329	14.75337591	33.17622536	21.1499543	19.85822392	0.900569471	7.874906117	8.513726117	0	0	7.47114325	0	0	38.67228389	0	0	0	0	0	0	0	325.3080796	44.95835504	0	0	39.52570849	0	0	0	0	0	0	0	16.35706548	0	8.268890126	0	0	3.486879243	47.28510037	29.48148909	0	0	0	15.73987586	0	0	0	0	0	15.93447749	60.77567142	146.255546	482.34556	0	0	0	0	0
vOTU_58290	14.59629128	46.88042924	44.44633904	50.40603767	0	0	37.28919939	0	0	0	0	11.50358964	0	174.2418347	0	42.54860275	0	8.833833142	0	78.2708949	0	0	58.03888883	0	0	0	0	2.164837686	0	0	0	0	0	8.068010727	5.177968748	7.475186076	0	0	0	0	0	15.48725497	10.25538382	4.792927089	6.070421245	0	0	0	0	0	0	0	0	0	0	4.611012529	0	4.938865248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.55333011	0	0	0	0	0	0	0	0	0
vOTU_58293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.02714838	2.421124633	0	0	3.059368103	0	6.992222845	0	2.730503107	27.51088113	0	4.848718419	3.484772637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_58316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411199078	0	62.04157082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.203386972	0	0	0	9.222025057	0	0	0	13.44184319	0	0	48.18247812	0	0	9.832480757	0	0	18.38573224	0	0	0	5.578540752	0	0	10.62873336	0	0	0	0	22.04965511	0	0	0
vOTU_58339	0	0	0	1.260833211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.23306419	0	0	0	8.162732005	8.045841611	3.109337139	0	0.682995363	0	0	2.425671802	4.261472548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_58352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.28554272	3.229913966	0	0	3.061024502	0	0.777334285	3.610016283	0	0	0	12.12835901	18.59551657	0	0	0	0	0	38.71415967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_58417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.211873868	0	4.069733069	4.083576927	16.71964644	1.555510752	15.17028186	7.517018845	6.120152683	0	6.674210998	5.039013953	0	2.591789341	0	0	0	0	0	0	0	0	0	0	33.68431097	185.2797202	90.06283691	0	0	11.87698294	0	0	0	0	0	0	4.944216132	0	0	0	0	0	0	56.83433407	9.843133499	0	0	12.27043452	7.882727647	0	0	0	0	0	5.320124391	37.31014072	113.9391797	227.3550291	0	0	0	0	0
vOTU_58598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.590212713	0	0	0	0	0	0	7.980624432	0	0	0	0	0	4.183125924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_58607	0	0.465674596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.619340688	0	2.039285354	1.023111157	6.826499792	2.338332938	12.30737256	8.903041074	11.75576559	0.90399183	6.080640362	1.165374563	1.011786362	0	7.499535216	0	0	0	0	0	0	0	1.373868351	0	0	147.2650859	0	0	0	19.83795739	0	0	0	0	0	0	0	0	0	0	0	4.83394243	0	18.98591761	0	0	0	0	0	0	0	5.596711894	0	0	10.66335464	21.64751464	141.3738914	142.4054641	0	0	0	0	0
